% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=676656, Thu Oct 16 01:45:45 2025, <python>{}</python>
33 84480 5.833886512891237 27.50579056491307 0.00399937789107992 3.9993778910799201e-03 0.003999378205488443 0.003999380564642633 3.8464436497021026e-10 0.003999378046304425 nan   
34 87040 5.728385275317393 29.672136834266187 0.003999377890731456 3.9993778907314557e-03 0.0039993779662563286 0.003999378682636147 9.774512536170343e-11 0.003999377929467724 nan   
35 89600 5.71521153421776 28.959071897831684 0.003999377890398213 3.9993778903982128e-03 0.003999377909923352 0.003999378042953352 2.2908015762101996e-11 0.003999377900695936 nan   
36 92160 5.774596942825104 31.332843429801795 0.003999377890355734 3.9993778903557337e-03 0.003999377895741355 0.0039993779478844586 6.7199631276215754e-12 0.003999377893070751 nan   
37 94720 5.806539320376418 29.40259794765918 0.003999377890339515 3.9993778903395149e-03 0.003999377891731545 0.003999377903231563 1.7608978511440831e-12 0.003999377891042315 nan   
38 97280 5.66844047747439 26.814711909725926 0.003999377890327897 3.9993778903278966e-03 0.0039993778907044366 0.003999377894223466 4.4036042173845047e-13 0.003999377890518397 nan   
39 99840 5.6526068696349565 25.26788983507479 0.003999377890325973 3.9993778903259728e-03 0.003999377890414459 0.003999377891156154 1.1240140762591722e-13 0.00399937789036948 nan   
40 102400 5.530832142163221 27.59662144789184 0.003999377890325685 3.9993778903256848e-03 0.0039993778903484375 0.003999377890503202 2.6379939899179305e-14 0.003999377890337866 nan   
41 104960 5.459765486530337 27.581994632175217 0.003999377890325685 3.9993778903258453e-03 0.003999377890331784 0.00399937789037942 6.877311220510052e-15 0.0039993778903291205 nan   
42 107520 5.424033575706946 27.577628984534037 0.003999377890325482 3.9993778903254819e-03 0.003999377890327654 0.003999377890339469 1.7399276464047375e-15 0.003999377890326953 nan   
